"","year","tournament","match_id","opponent","round","set","rally_phase","rally_length","chou_win","shot_type","backhand","chou_x","chou_y","opp_x","opp_y","shuttle_x","shuttle_y","chou_opp_vx","chou_opp_vy","chou_opp_dist","chou_opp_uvx","chou_opp_uvy","chou_opp_uvx_perp","chou_opp_uvy_perp","chou_shuttle_vx","chou_shuttle_vy","chou_shuttle_dist","chou_shuttle_paral","chou_shuttle_perp","is_inf"
"385",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","1","mid",18,"loss","return net","backhand",174,686,102,344,96,485,-72,-342,349.496781101057,-0.206010481049842,-0.978549784986749,0.978549784986749,-0.206010481049842,-78,-201,215.603803305971,212.757324304224,-34.9187765379482,FALSE
"386",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","1","mid",4,"win","smash","forehand",217,717,184,246,54,275,-33,-471,472.154635686234,-0.0698923562447661,-0.997554539129844,0.997554539129844,-0.0698923562447661,-163,-442,471.097654419973,452.311560363288,-131.708968417978,FALSE
"387",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","1","late",15,"win","other","backhand",208,697,156,238,215,164,-52,-459,461.936142773003,-0.112569671833522,-0.993643834068975,0.993643834068975,-0.112569671833522,7,-533,533.045964246987,528.824175855929,66.9551419257502,FALSE
"388",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","1","late",11,"loss","smash","forehand",124,803,148,282,37,256,24,-521,521.552490167576,0.0460164613388937,-0.99894068156515,0.99894068156515,0.0460164613388937,-87,-547,553.87543726004,542.417120679653,-112.078843648543,FALSE
"389",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",13,"win","smash","forehand",147,287,198,700,111,714,51,413,416.136996672971,0.122555793903803,0.992461625142559,-0.992461625142559,0.122555793903803,-36,427,428.514877221317,419.369105355336,88.0599425020558,FALSE
"390",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",15,"win","rush","forehand",88,270,161,644,277,727,73,374,381.057738407187,0.191572018206843,0.981478559032319,-0.981478559032319,0.191572018206843,189,457,494.540190480005,484.742812918863,-97.951035336581,FALSE
"391",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",9,"loss","return net","forehand",121,263,116,765,103,469,-5,502,502.024899780877,-0.00995966535162377,0.999950401303026,-0.999950401303026,-0.00995966535162377,-18,206,206.784912409005,206.169056644753,15.94741616102,FALSE
"392",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",6,"loss","lob","backhand",213,299,235,626,127,816,22,327,327.739225604748,0.0671265392764792,0.997744470154941,-0.997744470154941,0.0671265392764792,-86,517,524.10399731351,510.061008692327,120.510445239265,FALSE
"393",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",14,"win","drive","forehand",140,304,176,624,301,776,36,320,322.01863300126,0.111794773067865,0.993731316158802,-0.993731316158802,0.111794773067865,161,472,498.703318617392,487.040139690881,-107.223609013535,FALSE
"394",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",19,"win","smash","forehand",100,297,176,659,78,688,76,362,369.891876093542,0.20546544791046,0.97866437031035,-0.97866437031035,0.20546544791046,-22,391,391.618436746791,378.137528937317,101.867606279818,FALSE
"395",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",5,"loss","net shot","forehand",127,299,176,650,99,460,49,351,354.403724585394,0.138260397960895,0.990395911923961,-0.990395911923961,0.138260397960895,-28,161,163.416645419003,155.582450676853,49.991009605575,FALSE
"396",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","early",11,"loss","return net","forehand",125,268,114,761,30,596,-11,493,493.122702782989,-0.0223068212798161,0.999751171904485,-0.999751171904485,-0.0223068212798161,-95,328,341.480599741772,330.037532406253,87.6597239511464,FALSE
"397",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",4,"loss","lob","forehand",117,423,200,584,322,790,83,161,181.135308540328,0.458220987773461,0.888838301584666,-0.888838301584666,0.458220987773461,205,367,420.373643322224,420.138959175132,-14.0447493119962,FALSE
"398",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",25,"loss","net shot","forehand",106,359,168,715,89,452,62,356,361.358547705738,0.171574743128777,0.985171105707173,-0.985171105707173,0.171574743128777,-17,93,94.5409963983879,88.7041421975779,32.7043599079982,FALSE
"399",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",12,"loss","net shot","backhand",188,317,209,630,265,471,21,313,313.703681840045,0.0669421534258809,0.997756858204796,-0.997756858204796,0.0669421534258809,77,154,172.177234267484,158.809101977331,-66.5181864541836,FALSE
"400",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",4,"loss","wrist smash","forehand",151,287,145,599,303,784,-6,312,312.0576869747,-0.0192272142313432,0.999815140029847,-0.999815140029847,-0.0192272142313432,152,497,519.723965196911,493.98558803167,-161.527826757514,TRUE
"401",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",12,"loss","return net","forehand",235,370,269,505,102,124,34,135,139.215660038661,0.244225398138098,0.969718492607152,-0.969718492607152,0.244225398138098,-133,-246,279.651568921041,-271.032727133726,68.8931115747793,FALSE
"402",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",5,"win","lob","forehand",132,299,184,710,265,800,52,411,414.276477729547,0.125520039865617,0.99209108432247,-0.99209108432247,0.125520039865617,133,501,518.353161464267,513.731798547684,-69.0625742422145,FALSE
"403",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","mid",5,"win","smash","forehand",149,342,184,641,51,714,35,299,301.041525374823,0.116263030345804,0.993218459239865,-0.993218459239865,0.116263030345804,-98,372,384.692084659926,358.083489863341,140.585256294146,FALSE
"404",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","late",23,"win","return net","backhand",129,290,110,776,267,560,-19,486,486.371257374446,-0.0390648084398876,0.999236679041335,-0.999236679041335,-0.0390648084398876,138,270,303.222690443839,264.402959776456,-148.442159986474,FALSE
"405",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","late",5,"win","net shot","forehand",145,391,151,581,240,496,6,190,190.094713235271,0.0315632133997019,0.999501757657226,-0.999501757657226,0.0315632133997019,95,105,141.598022585063,107.94618982698,-91.6385295704678,TRUE
"406",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","late",19,"loss","cross-court net shot","forehand",97,413,134,559,251,471,37,146,150.615404258661,0.245658803507625,0.969356359786844,-0.969356359786844,0.245658803507625,154,58,164.560019445794,94.0541246078112,-135.032668803732,FALSE
"407",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","2","late",7,"win","rush","forehand",148,441,147,599,227,663,-1,158,158.003164525271,-0.00632898716303911,0.99997997176018,-0.99997997176018,-0.00632898716303911,79,222,235.637433358964,221.49556374488,-80.4034529192489,FALSE
"408",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","3","late",25,"loss","net shot","backhand",122,524,129,387,95,485,7,-137,137.17871555019,0.051028324415524,-0.998697206418114,0.998697206418114,0.051028324415524,-27,-39,47.4341649025257,37.5714262910873,-28.9549292254945,FALSE
"409",2019,"Indonesia Open",6743,"Jonatan CHRISTIE","Quarter-finals","3","late",7,"win","lob","forehand",120,377,142,551,54,778,22,174,175.38529014715,0.125438113889379,0.992101446215998,-0.992101446215998,0.125438113889379,-66,401,406.395127923552,389.553764415916,115.779379119897,FALSE
